,price,condition,num_reviews,pos_feedback_pct,return_days,model,capacity,release_year
2147,15.0,0.0,338.0,100.0,0.0,6,16.0,2013
2148,21.38,1.0,1964.0,97.1,0.0,4,32.0,2012
2149,129.99,1.0,154477.0,98.0,0.0,11,64.0,2017
2150,187.0,1.0,1563.0,96.9,2.0,7,16.0,2014
2151,20.64,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2152,127.49,1.0,30470.0,99.9,2.0,6,20.0,2013
2153,999.99,5.0,43976.0,99.0,2.0,16,138.7663551401869,2020
2154,349.99,6.0,1608.0,99.8,2.0,11,64.0,2017
2155,124.99,1.0,10647.0,98.9,2.0,11,64.0,2017
2156,459.0,6.0,26968.0,99.2,2.0,16,64.0,2020
2157,124.95,4.0,82193.0,98.4,3.0,10,32.0,2016
2158,66.0,1.0,21988.0,99.8,3.0,7,64.0,2014
2159,138.55,5.0,14798.0,99.6,2.0,8,32.0,2015
2160,699.0,0.0,4427.0,100.0,0.0,17,128.0,2021
2161,278.99,1.0,7053.0,99.9,2.0,13,64.0,2018
2162,159.55,5.0,14798.0,99.6,2.0,10,32.0,2016
2163,305.0,3.0,8382.0,99.5,3.0,15,64.0,2019
2164,387.0,1.0,2358.0,97.2,2.0,15,64.0,2019
2165,159.98,1.0,154477.0,98.0,0.0,10,128.0,2016
2166,496.95,5.0,25277.0,100.0,2.0,15,128.0,2019
2168,668.4,1.0,1347.0,100.0,2.0,17,256.0,2021
2169,59.99,1.0,3351.0,98.1,0.0,6,32.0,2013
2172,186.99,3.0,3099290.0,98.8,2.0,10,128.0,2016
2173,279.0,4.0,60972.0,100.0,2.0,14,64.0,2018
2176,309.99,1.0,48910.0,98.9,2.0,12,140.52173913043478,2017
2177,100.0,0.0,104449.0,98.6,2.0,9,64.0,2016
2178,306.88,6.0,168.0,97.1,2.0,11,64.0,2017
2179,143.94,1.0,103304.0,99.3,2.0,11,64.0,2017
2180,438.32,3.0,2.0,100.0,2.0,15,64.0,2019
2181,450.0,5.0,2.0,100.0,0.0,15,64.0,2019
2183,140.0,0.0,6.0,100.0,0.0,15,64.0,2019
2184,750.0,5.0,3738.0,99.5,0.0,16,64.0,2020
2185,296.99,0.0,54735.0,99.4,3.0,15,128.0,2019
2186,98.99,4.0,54735.0,99.4,3.0,8,32.0,2015
2187,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
2188,45.99,2.0,47567.0,98.3,3.0,7,32.0,2014
2189,431.95,2.0,268514.0,99.8,2.0,16,64.0,2020
2190,729.0,1.0,791.0,100.0,0.0,17,128.0,2021
2191,87.0,1.0,18735.0,95.2,2.0,9,16.0,2016
2192,51.99,0.0,47567.0,98.3,3.0,7,16.0,2014
2193,369.99,4.0,10440.0,99.5,3.0,15,64.0,2019
2195,99.99,1.0,8999.0,99.3,2.0,7,64.0,2014
2196,139.0,0.0,8999.0,99.3,2.0,13,64.0,2018
2197,321.0,1.0,21988.0,99.8,3.0,15,64.0,2019
2198,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
2200,81.99,1.0,54735.0,99.4,3.0,8,16.0,2015
2201,634.95,6.0,25277.0,100.0,2.0,16,64.0,2020
2202,65.85,0.0,1938.0,99.4,2.0,7,64.0,2014
2203,246.49,3.0,3099290.0,98.8,2.0,12,64.0,2017
2204,911.99,6.0,54735.0,99.4,3.0,17,256.0,2021
2205,62.97,1.0,136771.0,98.8,2.0,7,16.0,2014
2206,124.95,2.0,332290.0,98.4,3.0,8,64.0,2015
2207,38.47,6.0,744.0,95.0,3.0,12,140.52173913043478,2017
2208,190.08,1.0,6199.0,99.7,2.0,12,64.0,2017
2210,449.5,1.0,1549.0,100.0,2.0,15,64.0,2019
2211,239.65,6.0,56.0,100.0,2.0,8,128.0,2015
2212,539.95,3.0,82193.0,98.4,3.0,15,64.0,2019
2213,46.95,1.0,1584.0,100.0,2.0,4,64.0,2012
2214,89.99,1.0,10.0,100.0,0.0,10,32.0,2016
2215,395.0,0.0,889.0,94.8,2.0,16,64.0,2020
2216,212.99,2.0,54735.0,99.4,3.0,11,64.0,2017
2218,188.0,1.0,13727.0,99.0,2.0,11,64.0,2017
2219,154.95,2.0,82193.0,98.4,3.0,10,32.0,2016
2220,380.0,6.0,9.0,100.0,0.0,15,64.0,2019
2221,239.98,1.0,154477.0,98.0,0.0,13,128.0,2018
2222,799.99,4.0,121483.0,99.9,3.0,17,512.0,2021
2223,299.95,3.0,332290.0,98.4,3.0,13,256.0,2018
2225,410.0,5.0,8498.0,96.9,2.0,15,64.0,2019
2226,99.99,2.0,513.0,96.7,2.0,7,16.0,2014
2227,1.0,6.0,22.0,100.0,0.0,17,128.0,2021
2229,66.29,1.0,136771.0,98.8,2.0,8,32.0,2015
2230,312.69,6.0,86.0,95.9,2.0,11,64.0,2017
2231,504.99,2.0,54735.0,99.4,3.0,16,256.0,2020
2233,800.0,1.0,17813.0,100.0,2.0,16,256.0,2020
2234,298.0,1.0,29444.0,98.8,2.0,15,64.0,2019
2235,190.99,2.0,47567.0,98.3,3.0,11,64.0,2017
2236,169.99,0.0,89.0,100.0,0.0,13,64.0,2018
2237,385.0,1.0,2504.0,97.9,2.0,15,64.0,2019
2238,51.84,6.0,1239.0,95.9,2.0,17,177.7258064516129,2021
2239,209.95,2.0,332290.0,98.4,3.0,11,64.0,2017
2240,88.99,1.0,54735.0,99.4,3.0,10,32.0,2016
2241,229.99,1.0,4256.0,100.0,2.0,13,64.0,2018
2242,829.99,0.0,28707.0,100.0,2.0,17,128.0,2021
2244,258.99,3.0,54735.0,99.4,3.0,12,64.0,2017
2245,439.99,6.0,86.0,97.2,2.0,13,128.0,2018
2247,289.88,1.0,48.0,97.9,2.0,13,64.0,2018
2248,449.95,2.0,82193.0,98.4,3.0,16,128.0,2020
2249,231.99,2.0,54735.0,99.4,3.0,13,64.0,2018
2250,13.16,6.0,437.0,99.8,0.0,9,65.08936170212766,2016
2251,89.99,1.0,2661.0,98.4,2.0,10,32.0,2016
2252,349.99,1.0,2840.0,100.0,2.0,15,128.0,2019
2254,269.0,1.0,3125.0,98.5,2.0,13,128.0,2018
2255,45.72,6.0,744.0,95.0,3.0,10,78.54110612855007,2016
2257,94.99,1.0,2661.0,98.4,2.0,10,32.0,2016
2258,161.99,6.0,6422.0,97.5,2.0,9,64.0,2016
2259,440.0,6.0,356221.0,97.1,2.0,15,64.0,2019
2260,229.99,1.0,34.0,84.4,0.0,14,64.0,2018
2261,89.99,1.0,6.0,100.0,0.0,8,64.0,2015
2262,214.99,2.0,122213.0,100.0,2.0,11,64.0,2017
2263,162.95,1.0,82193.0,98.4,3.0,11,256.0,2017
2264,299.98,1.0,3125.0,98.5,2.0,13,256.0,2018
2265,379.99,6.0,4184.0,96.8,2.0,13,128.0,2018
2266,505.0,1.0,21988.0,99.8,3.0,15,256.0,2019
2267,199.99,6.0,6422.0,97.5,2.0,9,64.0,2016
2268,279.99,2.0,27605.0,96.8,3.0,13,256.0,2018
2270,330.0,1.0,89.0,100.0,0.0,9,64.0,2016
2271,140.0,0.0,1570.0,99.1,0.0,12,256.0,2017
2272,89.99,1.0,40659.0,97.2,2.0,8,32.0,2015
2273,329.99,1.0,3125.0,98.5,2.0,15,64.0,2019
2275,55.0,1.0,88.0,95.8,2.0,9,64.0,2016
2276,319.99,3.0,43976.0,99.0,2.0,14,177.84242424242424,2018
2277,17.78,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
2278,17.78,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
2279,32.44,0.0,136771.0,98.8,2.0,7,16.0,2014
2280,23.92,6.0,1543.0,96.9,3.0,12,140.52173913043478,2017
2281,279.0,1.0,7961.0,97.0,0.0,14,64.0,2018
2283,89.99,0.0,54735.0,99.4,3.0,11,64.0,2017
2284,55.0,1.0,88.0,95.8,2.0,9,64.0,2016
2285,240.0,0.0,6916.0,100.0,0.0,7,35.82608695652174,2014
2286,39.99,1.0,496.0,97.8,2.0,9,16.0,2016
2288,249.99,1.0,3125.0,98.5,2.0,13,64.0,2018
2289,221.99,1.0,43217.0,99.7,2.0,13,89.74946921443737,2018
2290,115.0,1.0,688.0,98.6,0.0,9,64.0,2016
2291,118.99,1.0,54735.0,99.4,3.0,10,32.0,2016
2292,22.99,0.0,1068.0,100.0,0.0,10,32.0,2016
2293,199.59,6.0,190.0,98.6,2.0,8,56.774193548387096,2015
2294,229.49,4.0,3099290.0,98.8,2.0,11,64.0,2017
2295,674.4,1.0,1347.0,100.0,2.0,17,256.0,2021
2296,149.99,1.0,35681.0,98.6,2.0,11,64.0,2017
2297,59.99,1.0,3351.0,98.1,0.0,6,32.0,2013
2299,269.99,1.0,3125.0,98.5,2.0,13,128.0,2018
2300,349.99,1.0,3125.0,98.5,2.0,15,64.0,2019
2301,94.95,1.0,149954.0,99.7,2.0,14,256.0,2018
2302,140.0,0.0,54.0,96.6,0.0,11,128.0,2017
2303,175.0,3.0,157792.0,98.9,2.0,11,64.0,2017
2305,259.95,1.0,82193.0,98.4,3.0,14,256.0,2018
2306,119.95,1.0,103304.0,99.3,2.0,10,128.0,2016
2307,329.99,1.0,84424.0,99.9,3.0,15,64.0,2019
2309,36.47,6.0,1569.0,96.0,3.0,12,140.52173913043478,2017
2310,333.5,1.0,21919.0,97.5,2.0,15,64.0,2019
2312,184.88,1.0,71.0,100.0,2.0,10,128.0,2016
2314,2.0,1.0,1598.0,100.0,0.0,15,256.0,2019
2315,400.0,1.0,146.0,100.0,0.0,9,64.0,2016
2316,49.99,0.0,54735.0,99.4,3.0,7,128.0,2014
2317,244.79,6.0,72.0,96.4,2.0,8,128.0,2015
2319,245.0,5.0,3522.0,100.0,0.0,13,64.0,2018
2320,79.99,1.0,48.0,100.0,0.0,7,35.82608695652174,2014
2321,24.0,0.0,965.0,100.0,0.0,3,16.0,2011
2322,2.0,1.0,1598.0,100.0,1.0,11,92.72343149807938,2017
2323,949.99,6.0,152414.0,100.0,2.0,17,256.0,2021
2324,26.75,0.0,102.0,100.0,0.0,7,16.0,2014
2325,250.0,6.0,10149.0,100.0,0.0,11,64.0,2017
2326,439.99,0.0,70.0,100.0,0.0,17,177.7258064516129,2021
2327,150.0,3.0,8382.0,99.5,3.0,11,64.0,2017
2328,236.99,1.0,43217.0,99.7,2.0,14,177.84242424242424,2018
2329,68.98,1.0,43217.0,99.7,2.0,7,16.0,2014
2330,259.99,5.0,11250.0,100.0,2.0,9,64.0,2016
2331,236.99,1.0,43217.0,99.7,2.0,14,177.84242424242424,2018
2332,889.0,4.0,8382.0,99.5,3.0,17,128.0,2021
2333,439.99,0.0,70.0,100.0,0.0,17,177.7258064516129,2021
2334,11.39,6.0,591.0,98.5,2.0,15,124.43806104129264,2019
2335,798.98,1.0,2184.0,99.9,2.0,17,128.0,2021
2336,149.99,1.0,4774.0,99.5,2.0,1,8.0,2009
2337,479.0,3.0,8382.0,99.5,3.0,16,64.0,2020
2338,11.39,6.0,591.0,98.5,2.0,11,92.72343149807938,2017
2340,164.95,1.0,103304.0,99.3,2.0,10,32.0,2016
2341,94.95,1.0,2414.0,98.3,2.0,7,64.0,2014
2342,149.99,1.0,478.0,100.0,0.0,10,128.0,2016
2343,107.95,1.0,103304.0,99.3,2.0,10,32.0,2016
2344,230.0,2.0,8382.0,99.5,3.0,11,256.0,2017
2345,177.99,2.0,224587.0,99.2,2.0,11,92.72343149807938,2017
2347,300.0,1.0,92.0,100.0,0.0,9,128.0,2016
2348,209.99,6.0,20.0,100.0,0.0,9,64.0,2016
2349,72.99,1.0,35681.0,98.6,2.0,7,64.0,2014
2350,939.99,5.0,35.0,100.0,0.0,17,177.7258064516129,2021
2351,180.0,2.0,8382.0,99.5,3.0,9,64.0,2016
2352,199.98,1.0,154477.0,98.0,0.0,11,64.0,2017
2353,21.31,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2354,267.99,1.0,7053.0,99.9,2.0,13,256.0,2018
2355,22.99,0.0,1068.0,100.0,0.0,10,32.0,2016
2356,179.0,1.0,4130.0,99.2,2.0,13,64.0,2018
2357,19.99,0.0,164.0,97.0,0.0,8,56.774193548387096,2015
2358,79.99,1.0,43217.0,99.7,2.0,6,64.0,2013
2359,14.0,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
2360,99.0,2.0,8382.0,99.5,3.0,10,32.0,2016
2362,85.59,1.0,4.0,100.0,2.0,9,32.0,2016
2363,99.99,0.0,11169.0,99.9,0.0,10,128.0,2016
2365,1.0,4.0,8382.0,99.5,3.0,15,64.0,2019
2366,419.0,6.0,9913.0,97.5,2.0,14,64.0,2018
2367,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2368,9.99,6.0,531.0,98.4,3.0,13,89.74946921443737,2018
2369,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2370,33.34,6.0,169.0,99.4,3.0,14,177.84242424242424,2018
2372,9.99,6.0,531.0,98.4,3.0,13,89.74946921443737,2018
2373,11.99,6.0,351.0,98.6,2.0,15,124.43806104129264,2019
2374,260.0,1.0,357.0,98.8,2.0,14,256.0,2018
2375,11.39,6.0,1811.0,98.7,2.0,9,65.08936170212766,2016
2376,239.99,5.0,22.0,92.3,0.0,9,64.0,2016
2378,184.95,1.0,2414.0,98.3,2.0,9,64.0,2016
2379,65.0,0.0,32.0,94.7,0.0,10,32.0,2016
2381,29.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
2382,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2383,25.98,6.0,169.0,99.4,3.0,17,177.7258064516129,2021
2384,389.99,1.0,4404.0,98.5,2.0,15,64.0,2019
2385,175.99,2.0,54735.0,99.4,3.0,10,32.0,2016
2388,585.0,6.0,45.0,100.0,0.0,3,16.0,2011
2389,12.34,6.0,374.0,98.2,2.0,10,78.54110612855007,2016
2390,73.67,1.0,103304.0,99.3,2.0,7,64.0,2014
2392,9.99,6.0,531.0,98.4,3.0,13,89.74946921443737,2018
2393,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2394,235.0,3.0,8382.0,99.5,3.0,14,64.0,2018
2395,91.0,1.0,117.0,100.0,0.0,7,16.0,2014
2397,109.92,1.0,4.0,100.0,2.0,8,32.0,2015
2398,1.0,6.0,4568.0,100.0,0.0,14,512.0,2018
2399,179.0,1.0,212.0,100.0,1.0,11,128.0,2017
2401,349.99,1.0,48910.0,98.9,2.0,12,140.52173913043478,2017
2402,99.0,1.0,223.0,100.0,0.0,10,32.0,2016
2404,115.0,0.0,626.0,99.0,0.0,13,128.0,2018
2406,485.95,1.0,268515.0,99.8,2.0,16,128.0,2020
2407,290.99,3.0,54735.0,99.4,3.0,12,256.0,2017
2408,249.0,4.0,60972.0,100.0,2.0,13,64.0,2018
2410,798.98,1.0,2184.0,99.9,2.0,17,28.0,2021
2411,278.55,5.0,14798.0,99.6,2.0,9,64.0,2016
2412,23.58,6.0,42.0,100.0,2.0,17,177.7258064516129,2021
2413,11.39,6.0,130.0,97.8,2.0,11,92.72343149807938,2017
2415,49.99,1.0,3351.0,98.1,0.0,6,32.0,2013
2416,236.99,1.0,43217.0,99.7,2.0,14,177.84242424242424,2018
2419,127.99,1.0,54735.0,99.4,3.0,8,64.0,2015
2420,139.98,1.0,7733.0,99.2,2.0,11,64.0,2017
2421,1.0,6.0,31.0,100.0,0.0,17,512.0,2021
2422,22.64,6.0,1600.0,97.2,3.0,13,89.74946921443737,2018
2426,6.99,6.0,412.0,96.0,2.0,13,89.74946921443737,2018
2427,231.99,1.0,1382.0,100.0,2.0,14,64.0,2018
2428,16.49,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
2429,9.99,6.0,531.0,98.4,3.0,10,78.54110612855007,2016
2430,14.49,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
2431,9.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
2433,9.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
2434,72.99,1.0,35681.0,98.6,2.0,7,64.0,2014
2435,22.94,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2436,829.95,0.0,2414.0,98.3,2.0,17,128.0,2021
2437,99.99,0.0,3223.0,99.8,0.0,9,64.0,2016
2438,79.99,0.0,11169.0,99.9,0.0,10,128.0,2016
2439,52.0,1.0,1545.0,100.0,0.0,5,16.0,2013
2440,107.95,1.0,103304.0,99.3,2.0,10,32.0,2016
2441,433.0,1.0,8382.0,99.5,3.0,16,64.0,2020
2442,212.49,4.0,3099292.0,98.8,2.0,10,32.0,2016
2443,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
2444,9.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
2445,14.49,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
2446,9.99,6.0,531.0,98.4,3.0,11,92.72343149807938,2017
2447,130.0,0.0,2610.0,100.0,0.0,11,64.0,2017
2448,20.64,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2449,34.38,6.0,1600.0,97.2,3.0,10,78.54110612855007,2016
2450,119.99,6.0,28707.0,100.0,2.0,7,32.0,2014
2451,403.99,1.0,54735.0,99.4,3.0,16,64.0,2020
2452,284.99,1.0,4404.0,98.5,2.0,14,256.0,2018
2453,817.99,1.0,54735.0,99.4,3.0,17,177.7258064516129,2021
2454,159.0,1.0,410.0,100.0,0.0,9,64.0,2016
2455,182.74,3.0,3099292.0,98.8,2.0,11,256.0,2017
2456,226.99,1.0,54735.0,99.4,3.0,13,64.0,2018
2457,85.0,1.0,1099.0,100.0,0.0,10,32.0,2016
2458,21.25,6.0,1569.0,96.0,3.0,12,140.52173913043478,2017
2459,9.99,6.0,531.0,98.4,3.0,11,92.72343149807938,2017
2460,634.95,6.0,25277.0,100.0,2.0,16,64.0,2020
2461,216.99,3.0,54735.0,99.4,3.0,13,64.0,2018
2462,30.99,1.0,35681.0,98.6,2.0,6,16.0,2013
2463,44.81,6.0,1600.0,97.2,3.0,11,92.72343149807938,2017
2464,295.99,3.0,54735.0,99.4,3.0,14,64.0,2018
2465,189.99,5.0,269.0,100.0,2.0,9,64.0,2016
2468,16.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
2469,9.99,6.0,531.0,98.4,3.0,9,65.08936170212766,2016
2470,19.97,6.0,1543.0,96.9,3.0,10,78.54110612855007,2016
2471,22.56,6.0,1543.0,96.9,3.0,14,177.84242424242424,2018
2472,24.49,0.0,322.0,100.0,0.0,8,32.0,2015
2473,294.0,4.0,7527.0,100.0,2.0,13,64.0,2018
2474,40.04,6.0,1600.0,97.2,3.0,7,35.82608695652174,2014
2475,220.0,1.0,131.0,100.0,0.0,13,64.0,2018
2476,40.42,6.0,1600.0,97.2,3.0,13,89.74946921443737,2018
2477,152.99,3.0,3099292.0,98.8,2.0,11,64.0,2017
2478,60.0,0.0,32.0,94.7,0.0,7,64.0,2014
2479,169.0,4.0,60972.0,100.0,2.0,11,64.0,2017
2480,988.0,1.0,8591.0,99.7,2.0,17,128.0,2021
2481,110.49,1.0,9043.0,98.9,2.0,9,64.0,2016
2482,177.99,4.0,54735.0,99.4,3.0,11,64.0,2017
2483,127.99,3.0,54735.0,99.4,3.0,10,32.0,2016
2484,538.95,6.0,25277.0,100.0,2.0,15,128.0,2019
2485,49.99,0.0,2840.0,100.0,2.0,8,16.0,2015
2486,299.99,1.0,2840.0,100.0,2.0,14,64.0,2018
2487,27.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
2488,889.7,0.0,2055.0,99.2,2.0,17,128.0,2021
2489,598.95,6.0,25277.0,100.0,2.0,14,64.0,2018
2490,48.68,6.0,1543.0,96.9,3.0,10,78.54110612855007,2016
2491,709.95,6.0,25277.0,100.0,2.0,15,256.0,2019
2494,156.99,2.0,54735.0,99.4,3.0,11,64.0,2017
2495,69.99,0.0,3336.0,100.0,2.0,9,64.0,2016
2496,34.99,1.0,35681.0,98.6,2.0,6,16.0,2013
2497,228.99,4.0,54735.0,99.4,3.0,9,65.08936170212766,2016
2498,29.99,0.0,343.0,100.0,0.0,10,32.0,2016
2499,380.0,1.0,1.0,100.0,0.0,15,64.0,2019
2500,475.0,5.0,18.0,94.7,0.0,14,256.0,2018
2502,679.99,1.0,54735.0,99.4,3.0,16,128.0,2020
2503,165.74,2.0,3099291.0,98.8,2.0,10,256.0,2016
2504,9.99,6.0,531.0,98.4,3.0,10,78.54110612855007,2016
2505,13.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
2506,13.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
2507,9.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
2509,22.64,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2510,69.99,0.0,3336.0,100.0,2.0,9,64.0,2016
2511,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2512,228.99,4.0,54735.0,99.4,3.0,9,65.08936170212766,2016
2513,29.99,0.0,343.0,100.0,0.0,10,32.0,2016
2514,380.0,1.0,1.0,100.0,0.0,15,64.0,2019
2515,475.0,5.0,18.0,94.7,0.0,14,256.0,2018
2517,679.99,1.0,54735.0,99.4,3.0,16,128.0,2020
2518,165.74,2.0,3099291.0,98.8,2.0,10,256.0,2016
2519,22.64,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2520,9.99,6.0,531.0,98.4,3.0,14,177.84242424242424,2018
2521,14.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
2523,121.99,0.0,54735.0,99.4,3.0,10,32.0,2016
2524,9.99,6.0,531.0,98.4,3.0,14,177.84242424242424,2018
2526,226.99,1.0,54735.0,99.4,3.0,13,64.0,2018
2527,78.0,3.0,8382.0,99.5,3.0,7,64.0,2014
2528,21.57,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2529,21.31,6.0,1569.0,96.0,3.0,11,92.72343149807938,2017
2530,149.99,1.0,9734.0,99.1,2.0,11,64.0,2017
2531,379.99,1.0,53331.0,100.0,2.0,15,64.0,2019
2532,44.96,0.0,136771.0,98.8,2.0,7,16.0,2014
2533,99.99,3.0,119432.0,99.3,2.0,7,16.0,2014
2534,14.99,6.0,531.0,98.4,3.0,14,177.84242424242424,2018
2535,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2536,29.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
2537,159.99,1.0,54735.0,99.4,3.0,9,65.08936170212766,2016
2538,65.0,3.0,8382.0,99.5,3.0,9,16.0,2016
2539,610.0,4.0,8382.0,99.5,3.0,17,256.0,2021
2540,339.8,1.0,2055.0,99.2,2.0,15,64.0,2019
2541,80.99,1.0,54735.0,99.4,3.0,7,64.0,2014
2542,89.99,1.0,397.0,96.4,1.0,10,128.0,2016
2543,140.0,1.0,481.0,100.0,2.0,11,64.0,2017
2544,29.31,6.0,1569.0,96.0,3.0,16,138.7663551401869,2020
2545,13.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
2546,149.99,1.0,6462.0,100.0,2.0,11,92.72343149807938,2017
2548,55.0,1.0,455.0,97.1,0.0,7,16.0,2014
2549,97.99,1.0,54735.0,99.4,3.0,9,32.0,2016
2550,11.39,6.0,591.0,98.5,2.0,15,124.43806104129264,2019
2551,66.29,1.0,136771.0,98.8,2.0,7,16.0,2014
2552,38.97,6.0,1543.0,96.9,3.0,10,78.54110612855007,2016
2553,649.99,0.0,83.0,100.0,0.0,17,128.0,2021
2554,47.0,1.0,73.0,100.0,0.0,6,16.0,2013
2555,699.99,6.0,9496.0,99.2,2.0,10,256.0,2016
2556,31.45,0.0,136771.0,98.8,2.0,7,16.0,2014
2557,79.91,1.0,136771.0,98.8,2.0,10,32.0,2016
2558,279.8,1.0,154477.0,98.0,2.0,11,64.0,2017
2559,22.79,6.0,934.0,98.7,2.0,16,138.7663551401869,2020
2560,184.95,5.0,25277.0,100.0,2.0,11,64.0,2017
2561,160.0,1.0,8382.0,99.5,3.0,10,128.0,2016
2562,18.02,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
2563,426.59,1.0,2734.0,100.0,2.0,15,256.0,2019
2564,29.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
2565,405.99,1.0,54735.0,99.4,3.0,15,256.0,2019
2566,450.0,5.0,124.0,100.0,0.0,15,64.0,2019
2567,59.95,1.0,2414.0,98.3,2.0,8,32.0,2015
2568,729.0,4.0,8382.0,99.5,3.0,17,128.0,2021
2569,1.0,3.0,54735.0,99.4,3.0,17,177.7258064516129,2021
2570,69.99,0.0,24955.0,99.7,0.0,10,128.0,2016
2571,83.0,2.0,8382.0,99.5,3.0,8,64.0,2015
2572,789.95,0.0,2414.0,98.3,2.0,17,128.0,2021
2573,425.0,1.0,413.0,100.0,0.0,15,64.0,2019
2574,28.0,1.0,5679.0,99.4,2.0,6,20.0,2013
2575,199.99,2.0,224587.0,99.2,2.0,11,64.0,2017
2576,449.99,1.0,520.0,99.8,3.0,15,124.43806104129264,2019
2577,740.0,1.0,80245.0,99.7,2.0,16,128.0,2020
2578,19.97,6.0,1543.0,96.9,3.0,7,35.82608695652174,2014
2579,18.76,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
2580,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2581,9.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
2582,9.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
2583,9.99,6.0,531.0,98.4,3.0,13,89.74946921443737,2018
2584,22.32,6.0,1569.0,96.0,3.0,14,177.84242424242424,2018
2585,14.98,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
2587,20.31,6.0,1569.0,96.0,3.0,14,177.84242424242424,2018
2588,149.0,1.0,6462.0,100.0,2.0,11,92.72343149807938,2017
2589,49.99,0.0,54735.0,99.4,3.0,7,64.0,2014
2590,102.99,2.0,47567.0,98.3,3.0,8,16.0,2015
2591,889.99,1.0,28707.0,100.0,2.0,17,256.0,2021
2593,300.99,2.0,54735.0,99.4,3.0,13,128.0,2018
2594,99.98,1.0,43217.0,99.7,2.0,8,56.774193548387096,2015
2595,40.97,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2596,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2597,9.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
2598,22.01,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
2599,100.0,0.0,678.0,100.0,0.0,8,56.774193548387096,2015
2600,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
2601,50.99,1.0,47567.0,98.3,3.0,7,16.0,2014
2602,89.99,0.0,52957.0,99.4,2.0,10,128.0,2016
2605,54.89,6.0,1543.0,96.9,3.0,11,92.72343149807938,2017
2606,699.95,0.0,2681.0,99.2,2.0,17,128.0,2021
2607,24.52,6.0,744.0,95.0,3.0,14,177.84242424242424,2018
2608,19.97,6.0,1600.0,97.2,3.0,14,177.84242424242424,2018
2609,94.99,1.0,3330.0,100.0,2.0,8,32.0,2015
2610,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
2611,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
2612,21.99,6.0,615.0,98.2,2.0,9,65.08936170212766,2016
2613,24.99,0.0,322.0,100.0,0.0,8,32.0,2015
2614,186.14,3.0,3099291.0,98.8,2.0,8,128.0,2015
2616,367.15,1.0,268515.0,99.8,2.0,14,64.0,2018
2617,102.99,2.0,119432.0,99.3,2.0,8,128.0,2015
2618,344.99,1.0,48910.0,98.9,2.0,12,140.52173913043478,2017
2619,134.99,1.0,54735.0,99.4,3.0,11,64.0,2017
2620,46.02,6.0,1569.0,96.0,3.0,13,89.74946921443737,2018
2621,14.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
